VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchasRatio,UnsoldInventoryValue
8673,STE MICHELLE WINE ESTATES  ,23474,Anew Rose,6.89,12.99,750,1502,10348.78,1341.0,13792.59,9105.15,148.53,15919.7,3443.8099999999995,24.968551954346495,0.892809587217044,1.3327744912926933,1109.29
90047,CRUSH WINES                ,13454,Eden Heirloom Blnd Ice Cider,17.0,26.99,375,608,10336.0,519.0,13323.81,10604.869999999999,30.37,1457.73,2987.8099999999995,22.424591764667912,0.8536184210526315,1.2890683049535603,1513.0
7255,PSP WINES ,20406,Tenuta Santo Pietro Percept,13.69,21.99,750,755,10335.95,714.0,14606.859999999999,7519.28,79.44,648.71,4270.909999999998,29.23906986169511,0.9456953642384106,1.4132092357257917,561.29
8664,"STOLI GROUP,(USA) LLC      ",7948,Bayou Silver Rum,0.73,0.99,50,14157,10334.61,7416.0,7341.84,3270.96,382.7,18544.49,-2992.7700000000004,-40.76321467098167,0.5238397965670692,0.7104128747964364,4920.93
2000,SOUTHERN WINE & SPIRITS NE ,10372,Hazlitt Red Cat Finger Lakes,5.33,8.99,750,1938,10329.54,2401.0,20548.99,10125.19,267.34000000000003,19016.59,10219.45,49.73212795373398,1.23890608875129,1.9893422165943497,-2467.79
4425,MARTIGNETTI COMPANIES,22416,Layer Cake Sea of Stones Red,10.45,15.99,750,988,10324.6,987.0,15982.13,11343.0,109.16,144929.24,5657.529999999999,35.399098868548805,0.9989878542510121,1.5479660228967707,10.45
9165,ULTRA BEVERAGE COMPANY LLP ,21510,Mezzacorona Cab Svgn,7.48,10.99,1500,1379,10314.92,1429.0,15888.710000000001,8528.32,319.39,68054.7,5573.790000000001,35.08019216160406,1.0362581580855692,1.5403619223416178,-374.0
10754,PERFECTA WINES             ,33573,Morgan Winery Svgn Bl Mont S,9.93,15.99,750,1038,10307.34,976.0,14630.24,7090.27,108.7,28720.52,4322.9,29.54770393377005,0.9402697495183044,1.419400155617259,615.66
2000,SOUTHERN WINE & SPIRITS NE ,38197,La Carraia Sangiovese Umbri,8.05,11.99,750,1278,10287.9,1193.0,14382.07,9538.1,132.09,19016.59,4094.17,28.467181706110456,0.9334898278560251,1.3979597391109946,684.2500000000001
9165,ULTRA BEVERAGE COMPANY LLP ,26571,Juniper Estate Cab Svgn,25.97,39.99,750,396,10284.119999999999,50.0,1999.5,1039.74,5.5600000000000005,68054.7,-8284.619999999999,-414.33458364591144,0.12626262626262627,0.19442596935858394,8985.619999999999
3252,E & J GALLO WINERY         ,43615,Talbott Kali Hart Vyd Pnt Nr,11.84,18.99,750,868,10277.12,810.0,15468.9,7262.19,90.25,61966.91,5191.779999999999,33.56269676576873,0.9331797235023042,1.5051784935857515,686.72
2000,SOUTHERN WINE & SPIRITS NE ,6566,Geyser Peak Chard,5.84,9.99,750,1757,10260.88,1942.0,19400.58,9360.630000000001,216.15,19016.59,9139.700000000003,47.11044721343383,1.1052931132612407,1.8907325687465406,-1080.3999999999999
4425,MARTIGNETTI COMPANIES,17329,Sean Minor 4B Paso Cab Svgn,8.55,12.99,750,1200,10260.0,900.0,12333.0,6363.400000000001,100.03,144929.24,2073.0,16.808562393578207,0.75,1.202046783625731,2565.0
9744,FREDERICK WILDMAN & SONS   ,23919,J J Vincent Pouilly Fuisse,13.99,24.99,750,733,10254.67,665.0,16042.349999999999,10053.84,73.78,3999.93,5787.6799999999985,36.077507347738944,0.9072305593451568,1.5643945636475867,951.32
653,STATE WINE & SPIRITS   ,42953,Tozai Well of Wisdom Sake,14.86,24.99,720,690,10253.4,613.0,14087.869999999999,10984.22,67.18,8014.9800000000005,3834.4699999999993,27.21823810128855,0.8884057971014493,1.3739705853668052,1144.22
17032,JEWELL TOWNE VINEYARDS     ,35319,Jewell Towne Rsl NH,9.66,14.49,750,1061,10249.26,812.0,14081.88,11298.48,89.65,283.61,3832.619999999999,27.216678454865395,0.765315739868049,1.3739411430678896,2405.34
3960,DIAGEO NORTH AMERICA INC   ,818,Gordons London Dry Gin,7.35,9.99,1000,1393,10238.55,1361.0,13596.39,1198.8,1429.05,257032.07,3357.84,24.696555482742113,0.9770279971284996,1.3279605022195526,235.2
1587,VINEYARD BRANDS INC        ,16703,Catena Padrillos Malbec,6.53,9.99,750,1567,10232.51,1481.0,15730.19,8929.58,164.66,6070.09,5497.68,34.94986392408484,0.9451180599872367,1.5372758003656972,561.58
9165,ULTRA BEVERAGE COMPANY LLP ,7127,Mezcal De Amor Amaras,30.82,49.99,750,332,10232.24,414.0,19555.86,14719.87,45.81,68054.7,9323.62,47.676860030701796,1.2469879518072289,1.9112002845906664,-2527.2400000000002
9165,ULTRA BEVERAGE COMPANY LLP ,22901,Hermann J Wiemer Dry Rsl,12.32,17.99,750,830,10225.6,749.0,13401.509999999998,8190.419999999999,83.05,68054.7,3175.909999999998,23.698150432302022,0.9024096385542169,1.3105842199968705,997.9200000000001
9552,M S WALKER INC             ,20800,Talamonti Moda Montepulciano,5.84,8.99,750,1750,10220.0,1674.0,15139.26,9429.56,185.69,55551.82,4919.26,32.49339796000597,0.9565714285714285,1.4813365949119375,443.84
4425,MARTIGNETTI COMPANIES ,31384,Benton Lane Pnt Nr Ore,17.44,26.99,750,586,10219.84,667.0,18082.329999999998,10946.96,73.99,144929.24,7862.489999999998,43.481619901859986,1.1382252559726962,1.7693359191533329,-1412.64
2000,SOUTHERN WINE & SPIRITS NE ,20063,Ch Cheval Blanc 10 Brdx,1456.95,2199.99,750,7,10198.650000000001,8.0,17599.92,6599.969999999999,0.9,19016.59,7401.269999999997,42.05286160391637,1.1428571428571428,1.7257107558353306,-1456.95
12546,JIM BEAM BRANDS COMPANY    ,5276,DeKuyper Triple Sec,4.61,5.99,1000,2208,10178.880000000001,2124.0,12722.76,6067.87,2230.2,123880.97,2543.879999999999,19.99471812719881,0.9619565217391305,1.249917476185985,387.24
10754,PERFECTA WINES             ,42401,Grayson Cellars Chard N Cst,6.45,9.99,750,1578,10178.1,1540.0,15730.6,6757.42,171.70000000000002,28720.52,5552.5,35.29744574269259,0.9759188846641318,1.545534038769515,245.1
1128,BROWN-FORMAN CORP          ,3716,Don Eduardo Anejo Tequila,21.42,29.99,750,475,10174.5,355.0,12127.45,9531.210000000001,279.98,68601.68,1952.9500000000007,16.103550210472942,0.7473684210526316,1.1919455501498846,2570.4
1392,CONSTELLATION BRANDS INC   ,13836,R Mondavi Private Sel Pnt Nr,10.73,17.99,1500,948,10172.039999999999,971.0,18088.289999999997,12494.279999999999,216.03,79528.99,7916.249999999998,43.76450178540923,1.0242616033755274,1.7782362240022649,-246.79000000000002
1392,CONSTELLATION BRANDS INC   ,24139,Nobilo Icon Pnt Nr Marlboro,11.4,16.99,750,892,10168.800000000001,616.0,9116.84,6069.93,68.29,79528.99,-1051.960000000001,-11.538647162832746,0.6905829596412556,0.8965502320824482,3146.4
8673,STE MICHELLE WINE ESTATES  ,23241,14 Hands Svgn Bl,5.8,8.99,750,1753,10167.4,1754.0,16316.960000000001,9967.27,194.49,15919.7,6149.560000000001,37.68814779223582,1.0005704506560182,1.6048311269351065,-5.8
4425,MARTIGNETTI COMPANIES,35606,Castle Rock Chard Cntrl Cst,6.07,9.99,750,1675,10167.25,1703.0,17873.97,11558.03,188.70000000000002,144929.24,7706.720000000001,43.11700198668791,1.0167164179104478,1.757994541296811,-169.96
9260,TY KU LLC                  ,14329,Ty Ku Sake Junmai Ginjo,8.6,12.99,330,1182,10165.2,1099.0,15915.01,11390.130000000001,54.910000000000004,198.94,5749.8099999999995,36.12822109442595,0.9297800338409475,1.5656366820131429,713.8
10000,MAJESTIC FINE WINES        ,19419,Kendall Jackson Vnts RSV Cab,6.62,10.99,375,1534,10155.08,1316.0,13487.84,7485.71,75.01,17587.59,3332.76,24.70936784540742,0.8578878748370273,1.3281864840060345,1443.16
6355,NICHE W & S                ,1121,Old St Andrews Tumbler Pack,3.17,3.99,50,3199,10140.83,2521.0,10058.79,3826.4100000000003,130.3,551.21,-82.03999999999905,-0.8156050578648034,0.7880587683651141,0.9919099324217052,2149.2599999999998
8112,MOET HENNESSY USA INC      ,34647,Terrazas Alto Malbec Argn,5.15,8.49,750,1969,10140.35,1846.0,16592.54,9458.99,204.94,48347.26,6452.1900000000005,38.88608977287383,0.9375317420010157,1.6362886882602672,633.45
9819,TREASURY WINE ESTATES      ,6563,Black Opal Cashmore Chard,4.54,6.99,750,2233,10137.82,2190.0,17023.1,7692.12,244.35,14836.57,6885.279999999999,40.4466871486392,0.980743394536498,1.6791677106123406,195.22
9819,TREASURY WINE ESTATES      ,32650,Beringer Fndrs Est Pnt Nr,5.99,8.99,750,1692,10135.08,1661.0,17340.39,10984.48,184.14000000000001,14836.57,7205.3099999999995,41.552179622257626,0.9816784869976359,1.7109277874471636,185.69
9165,ULTRA BEVERAGE COMPANY LLP ,25692,Carpineto Chianti Castldo 14,6.95,10.49,750,1458,10133.1,1080.0,10795.7,2441.56,121.16000000000001,68054.7,662.6000000000004,6.137628870754099,0.7407407407407407,1.0653896635777798,2627.1
8352,LUXCO INC                  ,2349,Blood Oath Bourbon,70.3,89.99,750,144,10123.2,137.0,13688.63,11688.83,108.11,10261.6,3565.4299999999985,26.04665331738822,0.9513888888888888,1.3522038485854273,492.09999999999997
4425,MARTIGNETTI COMPANIES,26499,Ch Gassier Espirit CdProvenc,12.24,17.99,750,827,10122.48,803.0,14445.97,6170.57,89.55,144929.24,4323.49,29.928692915740513,0.9709794437726723,1.4271176628652267,293.76
480,BACARDI USA INC            ,4257,Bacardi Grapefruit Rum,0.77,0.99,50,13139,10117.03,10766.0,10658.34,3591.72,558.94,89286.27,541.3099999999995,5.07874584597601,0.8193926478423016,1.053504832940102,1827.21
1392,CONSTELLATION BRANDS INC   ,26134,Clos du Bois Znfdl Sonoma,6.07,8.99,750,1665,10106.550000000001,1649.0,15646.51,10825.67,182.56,79528.99,5539.959999999999,35.40700130572249,0.9903903903903903,1.5481554041685837,97.12
2450,DJINN SPIRITS LLC          ,2194,Beat 3 Single Malt Whiskey,16.05,21.99,375,629,10095.449999999999,270.0,6050.299999999999,4154.15,105.77,251.28,-4045.1499999999996,-66.85866816521495,0.4292527821939587,0.5993095899637956,5761.95
8112,MOET HENNESSY USA INC      ,1112,Ardbeg Exploration Pk +50mls,34.91,46.99,750,289,10088.99,901.0,41542.99,24203.74,710.23,48347.26,31454.0,75.7143383275975,3.1176470588235294,4.117655979438973,-21364.92
90053,INCREDIBREW INC            ,21784,Grape Time Winery Rsl Granny,8.66,12.99,750,1164,10080.24,1119.0,14535.81,8885.16,124.2,124.44,4455.57,30.652368185880245,0.961340206185567,1.4420103092783505,389.7
1485,CASTLE BRANDS CORP.        ,1498,Jefferson's Wood Experiment,79.36,99.99,200,127,10078.72,123.0,12298.769999999999,10398.96,25.83,8497.59,2220.0499999999993,18.050992091079024,0.968503937007874,1.2202710264795529,317.44
653,STATE WINE & SPIRITS   ,19276,Pali Tower 15 The Winery,9.08,13.99,750,1108,10060.64,2725.0,38122.75,19390.14,303.35,8014.9800000000005,28062.11,73.60987861578717,2.4593862815884475,3.789296704782201,-14682.36
8112,MOET HENNESSY USA INC      ,423,Hennessy Richard Cognac,3352.93,4559.99,750,3,10058.789999999999,4.0,18787.96,18787.96,3.16,48347.26,8729.17,46.461510456696736,1.3333333333333333,1.867815114939272,-3352.93
7153,PINE STATE TRADING CO      ,9304,Arak Razzouk,14.38,19.99,750,699,10051.62,844.0,18559.559999999998,12072.509999999998,665.28,15884.82,8507.939999999997,45.84128072001706,1.2074391988555078,1.84642475541256,-2085.1
7153,PINE STATE TRADING CO      ,3670,Kinky Vodka,12.02,20.99,750,836,10048.72,1212.0,18482.88,8821.3,955.23,15884.82,8434.160000000002,45.632282414861756,1.4497607655502391,1.8393267998312226,-4519.5199999999995
4425,MARTIGNETTI COMPANIES,24498,Cuvaison Chard,16.55,24.99,750,607,10045.85,545.0,13929.55,8007.87,60.53,144929.24,3883.699999999999,27.881015538908287,0.8978583196046128,1.3865974506885927,1026.1000000000001
10754,PERFECTA WINES             ,20509,Ch Mylord Cuvee Milady,7.43,12.99,750,1352,10045.36,1243.0,15482.57,7536.93,138.52,28720.52,5437.209999999999,35.11826524924479,0.9193786982248521,1.5412658182484251,809.87
10754,PERFECTA WINES             ,41633,Prinz Salm Two Princes Nahe,8.6,12.99,750,1168,10044.800000000001,1132.0,15904.68,7788.46,126.07000000000001,28720.52,5859.879999999999,36.84374662049157,0.9691780821917808,1.5833744823192097,309.59999999999997
9552,M S WALKER INC             ,2144,West Cork Black Rsv Irish Wh,33.33,41.99,750,301,10032.33,90.0,3459.1000000000004,2961.23,71.01,55551.82,-6573.23,-190.027174698621,0.29900332225913623,0.3447952768698797,7032.629999999999
4425,MARTIGNETTI COMPANIES,25776,Canvasback Red Mtn Cab Svgn,26.17,38.99,750,383,10023.11,218.0,8499.82,5887.490000000001,24.13,144929.24,-1523.2900000000009,-17.92143833634125,0.5691906005221932,0.8480222206480822,4318.05
4425,MARTIGNETTI COMPANIES,2815,Benromach 10Yr Single Malt,40.57,55.99,750,247,10020.789999999999,283.0,15845.17,12429.78,223.24,144929.24,5824.380000000001,36.7580783292322,1.145748987854251,1.5812296236125098,-1460.52
7153,PINE STATE TRADING CO      ,29691,Hahn Merlot Central Coast,7.94,12.99,750,1262,10020.28,1174.0,14671.26,8596.130000000001,130.27,15884.82,4650.98,31.701299002267014,0.93026941362916,1.464156690232209,698.72
4425,MARTIGNETTI COMPANIES,21144,Cherry Tart Pnt Nr,12.49,18.99,750,801,10004.49,775.0,14715.249999999998,8935.3,86.0,144929.24,4710.759999999998,32.01277586177604,0.9675405742821473,1.4708645818027704,324.74
9165,ULTRA BEVERAGE COMPANY LLP ,1342,Kavalan Classic Single Malt,75.75,99.99,750,132,9999.0,113.0,11298.869999999999,9399.06,89.15,68054.7,1299.869999999999,11.504424778761054,0.8560606060606061,1.13,1439.25
1601,VRANKEN AMERICA            ,17596,Pink Flamingo Rose,8.1,13.99,750,1234,9995.4,1304.0,16045.960000000001,7809.6900000000005,145.16,1048.97,6050.560000000001,37.70768467576886,1.0567260940032415,1.6053344538487706,-567.0
4425,MARTIGNETTI COMPANIES,36154,Frogs Leap Znfdl Napa,19.99,29.99,750,500,9995.0,445.0,13911.55,9690.9,49.28,144929.24,3916.5499999999993,28.153225197767316,0.89,1.3918509254627314,1099.4499999999998
10754,PERFECTA WINES             ,21836,Merriam Pnt Nr Cuvee RRV,15.03,24.99,750,665,9994.95,603.0,13972.97,8481.33,66.89,28720.52,3978.0199999999986,28.46939483874938,0.9067669172932331,1.3980029915107128,931.86
8664,"STOLI GROUP,(USA) LLC      ",3280,Stolichnaya Elite Vodka,5.55,6.99,50,1800,9990.0,309.0,2159.91,1160.3400000000001,15.82,18544.49,-7830.09,-362.51927163631825,0.17166666666666666,0.21620720720720718,8275.05
1392,CONSTELLATION BRANDS INC   ,17297,Clos du Bois Rouge,5.88,10.99,750,1698,9984.24,1834.0,17856.66,11883.87,203.18,79528.99,7872.42,44.08674410556061,1.0800942285041224,1.7884846518112545,-799.68
9744,FREDERICK WILDMAN & SONS   ,24971,Hugel Gentil White,7.18,13.49,750,1390,9980.199999999999,1297.0,15898.03,9162.57,144.0,3999.93,5917.830000000002,37.22366859290114,0.9330935251798561,1.5929570549688385,667.74
4425,MARTIGNETTI COMPANIES,34014,Hess Collection Cab S Mt Vee,34.41,57.99,750,290,9978.9,275.0,16491.25,10312.28,30.47,144929.24,6512.35,39.489729401955586,0.9482758620689655,1.6526120113439358,516.15
4425,MARTIGNETTI COMPANIES,17981,If You See Kay Red Blend,11.68,17.99,750,853,9963.039999999999,861.0,16633.39,9886.88,95.57000000000001,144929.24,6670.35,40.102167988606055,1.0093786635404456,1.6695095071383836,-93.44
3252,E & J GALLO WINERY         ,6734,Gallo Twin Valley Cab Svgn C,6.49,9.99,1500,1535,9962.15,1491.0,15083.09,9085.01,332.65000000000003,61966.91,5120.9400000000005,33.95153115177328,0.9713355048859935,1.5140396400375422,285.56
11567,CAMPARI AMERICA            ,652,Frangelico Gift Pack-Candle,16.41,21.99,750,606,9944.46,493.0,10952.07,8810.039999999999,388.7,20964.81,1007.6100000000006,9.200178596374938,0.8135313531353136,1.1013237521192705,1854.33
4425,MARTIGNETTI COMPANIES,25647,De Loach Russian River Chard,13.42,19.99,750,741,9944.22,820.0,15446.8,9442.99,91.0,144929.24,5502.58,35.62278271227698,1.106612685560054,1.5533445559329944,-1060.18
9165,ULTRA BEVERAGE COMPANY LLP ,25292,Ch Grand Renom Brdx Bl 14,8.05,11.99,750,1235,9941.75,1235.0,14807.65,7781.51,137.42000000000002,68054.7,4865.9,32.860717264386984,1.0,1.4894409937888198,0.0
4425,MARTIGNETTI COMPANIES,26379,Orin Swift Machete Red,30.66,45.99,750,324,9933.84,321.0,14762.79,7082.46,35.81,144929.24,4828.950000000001,32.71028037383178,0.9907407407407407,1.4861111111111112,91.98
6213,MHW LTD                    ,2793,Camus Elegance VS Cognac,17.18,21.99,750,578,9930.04,696.0,14637.539999999999,9095.789999999999,548.54,9621.58,4707.499999999998,32.16045865630426,1.2041522491349481,1.4740665697217734,-2027.24
1587,VINEYARD BRANDS INC        ,13498,Riva Rey Tempranillo,4.63,6.99,750,2144,9926.720000000001,2092.0,16695.08,9309.39,232.5,6070.09,6768.360000000001,40.54104562541779,0.9757462686567164,1.681832468327907,240.76
9552,M S WALKER INC             ,16971,Angeline Rsv Cab Svgn,7.43,13.99,750,1336,9926.48,1313.0,19727.87,12588.67,145.65,55551.82,9801.39,49.68296121172737,0.9827844311377245,1.9873983526889694,170.89
9552,M S WALKER INC             ,10991,Ch Nicot Bordeaux,6.75,12.99,750,1470,9922.5,1469.0,10374.51,3620.67,164.41,55551.82,452.0100000000002,4.356928664582715,0.9993197278911564,1.0455540438397581,6.75
3252,E & J GALLO WINERY         ,7818,Andre Cold Duck,3.71,5.99,750,2672,9913.12,2487.0,14641.63,4532.79,278.33,61966.91,4728.509999999998,32.294969890647415,0.9307634730538922,1.4769951337217746,686.35
90024,VINILANDIA USA             ,44780,Nicolis Valpo Seccal Ripasso,12.9,21.99,750,768,9907.2,692.0,15942.08,10967.24,76.49,2802.64,6034.879999999999,37.85503522752363,0.9010416666666666,1.6091408268733849,980.4
17035,PERNOD RICARD USA          ,24703,Kenwood J London Cab Svgn,15.43,22.99,750,642,9906.06,580.0,18317.2,10621.63,64.44,123780.22,8411.140000000001,45.919354486493575,0.9034267912772586,1.849090354792925,956.66
9165,ULTRA BEVERAGE COMPANY LLP ,17145,Honeymaker Blueberry Mead,11.56,17.99,750,856,9895.36,771.0,13522.289999999999,10685.91,85.05,68054.7,3626.9299999999985,26.821862273327955,0.9007009345794392,1.3665283526824692,982.6
9165,ULTRA BEVERAGE COMPANY LLP ,22447,Pizzolato Pnt Grigio,4.72,12.99,750,2096,9893.12,4311.0,30133.89,11239.92,481.76,68054.7,20240.769999999997,67.1694560509778,2.0567748091603053,3.0459440500064687,-10454.8
2000,SOUTHERN WINE & SPIRITS NE ,25853,Purple Heart Red,11.4,16.99,750,867,9883.800000000001,501.0,8662.99,4344.49,55.84,19016.59,-1220.8100000000013,-14.092247595807006,0.5778546712802768,0.8764837410712478,4172.400000000001
9165,ULTRA BEVERAGE COMPANY LLP ,19895,Skeleton Malbec,6.45,9.99,1000,1531,9874.95,1603.0,16932.97,11092.550000000001,240.45,68054.7,7058.02,41.68211483277889,1.047028086218158,1.7147398214674505,-464.40000000000003
10754,PERFECTA WINES             ,17394,Ch La Mission 09 Blanc Pessc,519.47,829.99,750,19,9869.93,19.0,15199.81,3199.96,2.14,28720.52,5329.879999999999,35.06543831797897,1.0,1.5400119352416886,0.0
1392,CONSTELLATION BRANDS INC   ,23211,Wild Horse Pnt Gris CC,8.27,11.99,750,1193,9866.109999999999,770.0,9364.3,3784.92,85.96000000000001,79528.99,-501.8099999999995,-5.358756126992937,0.6454316848281643,0.9491380087998208,3498.21
9552,M S WALKER INC             ,2236,Cedar Ridge Rye Whiskey,32.84,44.99,750,300,9852.0,12.0,539.88,539.88,9.48,55551.82,-9312.12,-1724.849966659258,0.04,0.05479902557856273,9457.920000000002
7153,PINE STATE TRADING CO      ,2717,Big Peat Scotch,43.38,58.99,750,227,9847.259999999998,122.0,7369.780000000001,6640.900000000001,96.27000000000001,15884.82,-2477.4799999999977,-33.61674296926092,0.5374449339207048,0.7484092021536958,4554.900000000001
90024,VINILANDIA USA             ,20552,Cafaggio Basilica Chianti Cl,9.58,13.99,750,1027,9838.66,1032.0,15839.68,11211.7,114.2,2802.64,6001.02,37.88599264631609,1.0048685491723466,1.609942817416193,-47.9
9165,ULTRA BEVERAGE COMPANY LLP ,25555,Brotte Optimum Chat du Pape,27.39,39.99,750,359,9833.01,226.0,9037.74,6438.39,24.96,68054.7,-795.2700000000004,-8.799434371867308,0.6295264623955432,0.9191224253814447,3642.87
4425,MARTIGNETTI COMPANIES,39631,Red Truck Cal,5.44,10.99,750,1807,9830.08,1853.0,16926.47,9870.32,205.71,144929.24,7096.390000000001,41.9248077124173,1.0254565578306585,1.7219056203001402,-250.24
9165,ULTRA BEVERAGE COMPANY LLP ,10734,A Bichot Chablis Long Depaqt,11.72,17.99,750,838,9821.359999999999,734.0,13043.66,8254.359999999999,81.37,68054.7,3222.300000000001,24.703955791549312,0.8758949880668258,1.3280910179445617,1218.88
4692,KOBRAND CORPORATION        ,13081,Dom Ferret Pouilly Fuisse,20.25,32.99,750,485,9821.25,456.0,14373.44,9324.039999999999,50.52,9139.38,4552.1900000000005,31.670845670904114,0.9402061855670103,1.4635041364388444,587.25
4425,MARTIGNETTI COMPANIES,28606,Cline Viognier Sonoma Count,6.62,9.99,750,1481,9804.22,1380.0,13786.2,7262.7300000000005,153.51,144929.24,3981.9800000000014,28.883811347579474,0.9318028359216746,1.4061495968062734,668.62
